"","0","60","120","180","240","300","360","420","480","540","600","660","720"
"1",73.8457884522476,553.518626714066,620.708846123889,355.003038843908,281.487784842337,304.596748119149,184.426165088182,170.315251096141,443.884931781778,564.165900348266,82.9678815775448,280.98794485096,153.423751948851
"2",24.4337835459675,102.280868194627,193.266040399934,153.025440828654,86.8464246485301,74.7107403044678,68.1469353036377,40.2751457211206,149.615497098007,179.469504158991,44.1772181551635,107.590737166394,37.3234499146247
"3",43.5690101839336,178.217699205964,122.803352035598,155.173279316905,115.923018431609,115.388279357416,52.8633251169518,82.6686625518457,105.509094403102,182.187396585472,62.4719100958656,106.786100855895,50.6836969876453
"4",80.7053644096629,330.530938685542,603.260884650042,219.526693813121,242.959279909307,433.625048708074,117.963628985622,220.821889004496,429.197506800236,416.135833833786,126.652675997772,150.690517202619,135.236839526139
"5",110.920958125542,499.987313145484,500.707573438958,406.385061585225,387.435520939759,280.65201997095,170.643713253912,248.97988211916,451.730247226377,408.967123640975,88.6302169403536,266.935276189888,173.356656239248
"6",75.000626238533,388.53000606655,253.865593178869,415.371268933952,370.627656749112,255.495409747244,131.522286954454,157.786023995867,366.527821667542,384.984274322756,112.679904613746,344.373334938137,167.096646614742
"7",59.0717957389918,251.51679859478,613.873290902506,381.6877099355,216.699632382851,230.931694229047,102.096069903518,140.483983797389,301.653610316775,293.863553916321,74.3028607663204,167.513433357851,74.7332938783795
"8",88.3481394326186,324.697567685365,253.933692537939,131.647346598806,626.045394857497,282.656702106111,79.6563765237491,269.910875117352,358.087121405288,218.826036766236,195.46653170468,291.442726134632,153.11144746176
"9",99.2544101703643,432.760186240365,361.116233909112,218.868294847319,794.685205106222,447.720835915094,116.789173165175,433.676644259387,755.880169990704,663.067773735579,599.963949628681,458.666059330276,279.361326802097
"10",118.450829482072,447.539607066933,246.430988070065,162.197380391677,1040.90789146286,315.701458129821,170.320450927181,739.180855483714,304.467006168624,689.343117629842,422.739868222487,468.069058682499,335.866943452867
"11",45.5520737341501,348.251003637084,172.683977991986,108.009773134669,659.258348330734,370.059805229802,100.2789659624,448.638741234975,415.649154184632,192.630508313398,240.243354460535,285.043955762478,234.351667963605
"12",132.732532470358,651.579108119398,353.402131665276,224.711841953409,1104.24408828219,587.899781744492,139.997092415889,767.059668512153,794.932133035764,786.004030995861,453.572827270232,272.049301627228,442.931079945901
"13",76.0915335743833,491.428987635729,252.905761355489,171.451369485497,791.108286906257,406.269511807666,165.587324524315,650.767280587917,817.477710690735,622.630429763629,479.928488928523,389.244147437754,272.576671130281
"14",109.27311257996,409.455083915544,567.174977969425,205.615478649738,1033.48388654347,596.589867520569,169.355671524704,809.117200492606,854.885492163367,672.473112635114,744.096959482293,351.981991685186,254.577039292398
"15",68.4769887696625,233.201300547932,191.00376929159,74.4379086898355,372.84001896957,240.626921848306,87.3373561850589,304.527792206814,354.158137869679,220.739232210679,177.199769534492,115.216953992872,172.41660306242
"16",22.3207195840325,78.6189758045648,260.77126675552,255.131429321957,209.075432472249,112.264848615045,171.112172438922,124.903359116962,148.661096143563,122.576457865061,54.7552598897138,88.9375258609684,101.932463856006
"17",35.1291055702426,128.273770451089,221.877055248732,337.791206388835,203.286103624387,173.627017338487,268.463898007237,196.871735586896,239.178245318663,201.411578919819,57.4497924369902,200.869739496646,77.0096269985924
"18",14.5333060169065,70.4643570585333,114.075004453149,97.0113104535665,99.0386430974619,55.8062401513184,86.4569634895288,128.603072044703,81.3848205856149,94.3614443593935,24.4222045575208,50.8172402357257,47.0945336402178
"19",50.687251368494,140.979981854384,336.911118413014,306.238939179934,253.179555059955,160.638466265266,341.989697363239,252.937339583983,194.183672113715,249.474166871837,92.845526693848,156.790055234755,135.397986142215
"20",50.8819808241806,275.27015281186,731.850218210384,449.358634449738,282.125138270546,388.401153459548,515.489095306736,469.006997547574,333.93539876559,259.708942773772,120.939021091773,312.587467906857,210.545974879516
"21",26.8496238735521,52.2072795386522,123.255961459047,55.2815226981905,138.579380727438,56.8871435701632,102.968345896484,130.764098878507,175.671058861511,168.674734205033,128.097258664672,305.934028637213,349.775992843814
"22",27.467616055585,49.6667369635756,132.768498687253,89.8787450762948,219.268275907512,85.7361860578147,85.5354726861894,179.401499380369,250.185105462291,169.05340992585,205.152398821025,424.067379423397,238.738895660416
"23",11.8404387935062,35.74410713638,108.253759162304,47.1597861183017,131.474589654554,47.7633175422214,97.7783705290547,75.2988266243441,128.371446673656,97.5525620594178,134.780182305259,215.239347889899,194.508569425534
"24",44.1532447073104,132.683230115593,467.891883999264,140.272750401177,319.448293017887,133.435375105443,154.939685080048,346.689259502153,371.331842383245,311.940390982376,264.770300335788,491.201772589623,798.606190003487
"25",94.339286721961,331.631938283591,512.716834630825,128.208820873071,158.024036326671,303.120753472017,348.266950284002,43.6844150607536,316.31059815212,549.917242934831,609.698004928705,458.994536879526,413.473284958272
"26",51.5494236597128,153.558577977778,263.306918926883,126.922292245595,65.6008376389963,97.2669940754107,141.885017780172,17.4963298422587,117.955143916087,183.253964898618,409.606171907959,233.751242760815,204.598139577658
"27",102.727183651074,437.804048932672,733.643453078226,325.551495058135,230.343720464659,342.933949747819,403.154323032334,85.9156491163375,530.065639938927,496.883154495722,666.722602999979,744.093305961201,591.633473481153
"28",130.095359805484,327.294862887061,759.698458773774,274.554269845808,210.348226359029,258.659928963937,314.130124175529,44.5356746295968,475.753496176997,592.347731176781,552.159572431678,597.019885139197,595.08960293798
"29",106.557770176381,395.713587563274,980.440523223141,317.323539655683,215.69317489434,134.962938876798,279.767358121822,76.8883235447776,462.070118364521,595.741947764826,890.7172972161,637.967274628963,793.897072201842
"30",91.4961684900994,310.572816431643,931.104097111676,337.256089119343,228.663543836135,289.532745343341,451.839483387441,71.6682507258214,344.621812706644,678.449221943463,759.287446222712,564.382346815292,447.925055008912
"31",60.3016366260766,261.359117217289,374.520628609302,272.445050156206,75.0223083079047,211.225128625403,212.653981080369,58.1487378520702,369.282385896631,355.32390962432,460.934412279474,393.517404905385,359.852702312212
"32",19.9898940292855,96.6444766506538,148.196591699666,121.383878828119,445.007390302412,123.374332478565,24.2095964316229,100.246096175942,175.779275668258,244.748053615879,107.582635265765,90.0900492866483,136.89803888766
"33",52.5855229087257,244.837515399914,563.816593883258,763.319520322114,726.838536729062,411.417992594568,108.938994930403,251.025793604476,444.081688072232,778.164456308624,307.80456215435,254.069239476207,325.537665869758
"34",46.8443290207555,168.711850985923,417.837988022539,541.683814679421,1270.25659290517,332.524962507136,86.3061261768972,272.476461445771,267.265892361418,591.222742068697,487.783898388289,313.956516604835,396.584174362012
"35",92.8716636655039,262.38607425015,233.469693938137,121.36318753704,182.833656287531,172.33901841686,482.736478024189,280.771598902946,173.483587105276,132.771167142638,229.515511049714,274.804663075361,392.110456364932
"36",55.3291416213741,63.3903327641884,124.606884047394,106.920128586129,96.4219409398752,127.013156291377,412.706198361665,173.820595340057,96.0551464733805,221.06328700304,137.976680041381,157.11707360783,220.973821185396
"37",70.5147365223897,218.642896455463,163.017871942182,146.423269045027,183.143138217662,225.383361276941,799.262748080687,222.730319000773,128.2928502618,281.148219175871,255.81224506368,254.319929862613,468.983212244451
